4	33	1
4	36	7
4	37	3
4	39	3
4	41	1
4	42	1
4	44	7
4	45	1
4	47	2
4	51	1
4	52	6
4	53	2
4	54	2
4	55	4
4	56	1
4	57	2
4	60	3
4	61	2
4	65	4
4	67	1
4	69	6
4	70	1
4	71	3
4	72	5
4	73	4
4	75	5
4	76	1
4	77	1
4	78	3
4	79	4
4	80	1
4	81	3
4	82	3
4	83	3
4	84	1
4	86	3
4	87	4
4	88	2
4	89	3
4	90	5
4	93	1
4	94	1
4	95	5
4	96	4
4	98	2
5	7	2
5	9	2
5	10	1
5	11	6
5	13	1
5	14	1
5	15	2
5	16	1
5	19	1
5	20	3
5	21	4
5	22	3
5	23	3
5	24	2
5	25	1
5	26	2
5	28	1
5	30	1
5	31	3
5	32	1
5	35	1
5	36	4
5	40	3
5	42	1
5	45	1
5	48	1
5	49	3
5	52	5
5	55	2
5	56	1
5	57	2
5	58	3
5	60	3
5	61	2
5	62	2
5	65	2
5	68	1
5	69	5
5	71	4
5	72	6
5	73	2
5	74	1
5	75	5
5	77	1
5	78	1
5	79	3
5	80	1
5	81	4
5	82	1
5	83	1
5	86	1
5	87	2
5	88	1
5	89	4
5	90	2
5	91	1
5	93	1
5	94	1
5	95	4
5	96	1
5	98	3
6	9	3
6	10	2
6	11	1
6	12	1
6	13	2
6	15	1
6	17	2
6	18	1
6	21	3
6	25	4
6	26	1
6	29	1
6	30	3
6	32	1
6	34	2
6	35	2
6	36	1
6	40	2
6	43	1
6	46	2
6	49	2
6	50	1
6	52	1
6	53	1
6	54	2
6	55	1
6	56	1
6	59	1
6	62	1
6	63	3
6	64	2
6	65	1
6	67	1
6	68	2
6	71	4
6	72	2
6	73	2
6	75	1
6	76	2
6	77	1
6	78	2
6	79	1
6	81	1
6	82	1
6	86	3
6	87	1
6	89	2
6	90	2
6	94	2
6	95	1
6	96	2
6	97	2
6	98	2
7	9	1
7	10	2
7	11	9
7	12	1
7	13	1
7	14	1
7	20	5
7	21	3
7	22	2
7	24	3
7	25	2
7	26	2
7	29	1
7	30	1
7	31	8
7	32	1
7	33	1
7	34	1
7	36	1
7	37	3
7	38	1
7	39	2
7	41	1
7	44	8
7	45	1
7	47	3
7	49	1
7	51	3
7	52	2
7	53	2
7	55	5
7	56	3
7	58	2
7	59	1
7	60	4
7	61	1
7	64	1
7	65	6
7	69	5
7	71	4
7	72	6
7	73	3
7	76	1
7	77	2
7	78	2
7	79	1
7	80	2
7	81	2
7	82	1
7	83	5
7	84	1
7	86	2
7	87	3
7	88	1
7	89	2
7	92	1
7	93	1
7	95	3
7	96	1
7	97	3
7	98	4
8	10	1
8	11	1
8	12	1
8	13	2
8	14	1
8	15	1
8	16	3
8	17	1
8	18	3
8	21	1
8	22	2
8	23	2
8	25	1
8	27	2
8	30	1
8	34	1
8	35	1
8	36	3
8	37	1
8	38	2
8	39	2
8	41	1
8	44	1
8	45	3
8	46	2
8	52	4
8	53	1
8	57	2
8	59	2
8	60	1
8	63	2
8	64	1
8	67	3
8	68	1
8	71	1
8	72	1
8	73	2
8	74	1
8	78	3
8	79	3
8	92	2
8	96	1
8	97	1
9	10	8
9	11	5
9	12	1
9	13	9
9	15	1
9	16	2
9	17	2
9	18	5
9	20	1
9	22	6
9	23	1
9	24	1
9	25	4
9	27	2
9	28	1
9	29	1
9	30	1
9	31	2
9	33	2
9	34	4
9	35	2
9	36	2
9	37	3
9	38	1
9	41	3
9	42	1
9	43	2
9	44	8
9	45	1
9	46	3
9	47	1
9	48	1
9	50	1
9	51	1
9	52	8
9	54	3
9	55	3
9	56	1
9	57	1
9	58	1
9	59	1
9	63	1
9	64	5
9	66	2
9	67	5
9	68	3
9	69	4
9	71	5
9	72	3
9	73	1
9	74	1
9	75	3
9	77	1
9	78	7
9	79	8
9	81	6
9	82	1
9	83	3
9	84	2
9	85	1
9	86	3
9	87	3
9	88	1
9	89	3
9	90	8
9	91	1
9	92	4
9	94	3
9	95	5
9	96	2
9	98	1
10	11	4
10	12	2
10	13	6
10	14	1
10	15	3
10	18	5
10	19	1
10	22	2
10	24	1
10	25	2
10	26	4
10	27	1
10	29	1
10	33	1
10	34	1
10	35	1
10	36	1
10	37	1
10	39	1
10	41	1
10	42	1
10	43	1
10	44	2
10	46	1
10	47	1
10	50	1
10	52	6
10	54	1
10	56	4
10	57	1
10	58	1
10	59	3
10	61	1
10	62	1
10	63	2
10	64	2
10	66	1
10	67	6
10	68	4
10	69	1
10	71	4
10	72	1
10	73	1
10	78	7
10	79	5
10	81	6
10	82	1
10	83	2
10	84	1
10	87	1
10	89	2
10	90	4
10	92	1
10	93	1
10	94	1
10	95	3
10	96	1
10	97	1
10	98	1
11	12	3
11	13	5
11	14	2
11	15	4
11	16	1
11	18	1
11	19	1
11	20	3
11	21	5
11	22	6
11	23	1
11	25	1
11	26	2
11	27	3
11	28	4
11	30	2
11	31	6
11	32	2
11	34	2
11	35	2
11	36	9
11	37	3
11	39	3
11	40	2
11	41	3
11	42	1
11	43	1
11	44	8
11	45	1
11	46	1
11	47	4
11	49	2
11	50	3
11	51	2
11	52	10
11	54	1
11	55	1
11	56	3
11	57	1
11	58	1
11	59	2
11	60	7
11	61	1
11	62	1
11	63	3
11	64	5
11	65	5
11	66	1
11	67	4
11	68	1
11	69	6
11	70	2
11	71	6
11	72	7
11	73	4
11	75	5
11	77	2
11	78	2
11	79	5
11	81	2
11	82	3
11	83	7
11	84	2
11	86	5
11	88	3
11	89	6
11	90	5
11	91	3
11	92	2
11	93	2
11	94	2
11	95	7
11	96	3
11	97	2
11	98	5
12	13	5
12	15	1
12	18	4
12	19	3
12	20	1
12	22	2
12	24	2
12	25	1
12	26	1
12	27	2
12	28	2
12	29	1
12	32	1
12	33	1
12	34	4
12	35	2
12	36	1
12	39	2
12	41	2
12	42	2
12	43	1
12	44	1
12	46	3
12	47	1
12	50	1
12	51	1
12	52	5
12	53	4
12	55	3
12	56	2
12	57	2
12	58	1
12	59	1
12	61	3
12	63	1
12	64	2
12	65	1
12	66	1
12	67	3
12	68	3
12	69	1
12	71	3
12	72	3
12	74	1
12	76	5
12	77	1
12	78	3
12	79	3
12	81	1
12	82	1
12	83	1
12	86	2
12	87	1
12	88	2
12	89	3
12	91	1
12	92	2
12	95	2
12	96	2
12	97	2
12	98	1
13	14	2
13	16	4
13	17	5
13	18	10
13	19	3
13	20	1
13	21	2
13	22	5
13	23	3
13	24	2
13	25	6
13	26	1
13	27	2
13	28	5
13	29	2
13	30	6
13	31	4
13	32	1
13	33	2
13	34	8
13	35	2
13	36	2
13	37	2
13	38	1
13	39	2
13	40	4
13	41	2
13	42	1
13	43	2
13	44	3
13	45	4
13	46	7
13	47	4
13	49	5
13	50	1
13	51	1
13	52	8
13	53	6
13	54	3
13	55	6
13	56	7
13	57	4
13	58	1
13	59	5
13	60	2
13	61	3
13	62	2
13	63	8
13	64	7
13	65	5
13	66	1
13	67	12
13	68	6
13	69	1
13	70	1
13	71	11
13	72	3
13	73	3
13	74	2
13	75	3
13	76	4
13	77	1
13	78	9
13	79	6
13	81	5
13	82	4
13	83	2
13	84	2
13	85	1
13	86	8
13	87	4
13	88	2
13	89	6
13	90	8
13	91	2
13	92	4
13	93	4
13	94	2
13	95	7
13	96	5
13	97	2
13	98	3
14	15	2
14	17	1
14	20	1
14	21	2
14	23	2
14	24	1
14	25	1
14	26	1
14	27	2
14	28	2
14	30	1
14	31	1
14	32	1
14	36	2
14	39	4
14	41	1
14	42	1
14	43	1
14	44	1
14	45	1
14	47	2
14	50	1
14	52	3
14	53	2
14	55	1
14	56	2
14	58	2
14	59	3
14	60	1
14	61	4
14	62	1
14	63	2
14	64	2
14	65	2
14	67	1
14	71	1
14	72	2
14	73	1
14	77	1
14	78	2
14	79	1
14	81	1
14	82	2
14	83	2
14	89	1
14	90	2
14	93	2
14	94	1
14	96	1
14	97	3
14	98	2
15	16	4
15	18	2
15	19	1
15	20	2
15	21	3
15	23	3
15	26	7
15	27	1
15	28	5
15	29	3
15	30	2
15	31	1
15	32	5
15	36	1
15	37	1
15	38	2
15	39	3
15	41	1
15	42	2
15	45	2
15	46	2
15	47	3
15	48	3
15	52	2
15	53	1
15	56	4
15	57	2
15	58	6
15	59	1
15	61	2
15	62	2
15	63	2
15	64	1
15	65	3
15	67	2
15	68	1
15	69	1
15	70	1
15	71	4
15	72	1
15	73	6
15	74	1
15	77	2
15	78	1
15	79	1
15	80	3
15	81	1
15	83	1
15	84	1
15	85	1
15	86	1
15	89	7
15	90	2
15	91	1
15	92	2
15	93	3
15	94	2
15	95	1
15	96	1
15	97	2
15	98	2
16	17	2
16	18	1
16	19	2
16	20	5
16	21	2
16	22	1
16	23	5
16	25	1
16	27	2
16	28	5
16	29	1
16	30	2
16	31	2
16	32	2
16	36	2
16	37	1
16	38	3
16	39	7
16	42	2
16	45	4
16	46	2
16	47	2
16	50	1
16	52	2
16	53	1
16	55	1
16	57	4
16	59	1
16	60	2
16	61	2
16	63	1
16	64	2
16	65	1
16	66	1
16	67	4
16	70	2
16	71	1
16	72	4
16	73	6
16	74	3
16	75	1
16	77	2
16	78	2
16	80	3
16	83	4
16	85	2
16	86	1
16	87	1
16	89	2
16	91	1
16	92	1
16	93	4
16	94	1
16	98	1
17	19	3
17	21	2
17	22	1
17	23	1
17	25	5
17	26	3
17	28	5
17	30	2
17	32	1
17	33	1
17	34	2
17	36	2
17	37	1
17	39	1
17	40	3
17	41	1
17	45	3
17	46	2
17	48	2
17	49	2
17	51	1
17	53	4
17	54	2
17	55	1
17	56	2
17	58	2
17	59	1
17	60	3
17	62	1
17	63	1
17	64	3
17	66	2
17	67	6
17	68	3
17	70	1
17	71	8
17	72	1
17	73	2
17	74	2
17	75	1
17	76	4
17	77	2
17	78	4
17	79	2
17	80	1
17	85	2
17	86	3
17	88	1
17	89	2
17	90	1
17	92	1
17	93	2
17	94	1
17	95	2
17	97	2
18	20	1
18	22	5
18	23	2
18	25	5
18	27	4
18	28	1
18	29	1
18	30	1
18	32	1
18	33	2
18	34	3
18	35	4
18	36	2
18	37	3
18	38	2
18	39	1
18	41	2
18	42	1
18	44	3
18	46	7
18	47	1
18	48	1
18	50	1
18	51	2
18	52	6
18	53	2
18	54	1
18	55	1
18	58	3
18	59	5
18	60	1
18	61	3
18	62	1
18	63	4
18	64	3
18	65	1
18	66	3
18	67	8
18	68	4
18	69	1
18	71	4
18	72	3
18	74	3
18	76	2
18	78	6
18	79	6
18	81	7
18	82	1
18	83	2
18	84	2
18	85	1
18	86	1
18	87	3
18	88	1
18	89	1
18	90	5
18	92	4
18	93	2
18	94	1
18	95	1
18	96	3
18	97	1
18	98	1
19	21	2
19	22	3
19	25	1
19	26	1
19	27	3
19	28	5
19	29	1
19	30	1
19	31	3
19	32	1
19	36	1
19	38	1
19	44	1
19	45	1
19	47	1
19	48	3
19	51	2
19	53	1
19	56	3
19	57	1
19	58	4
19	59	1
19	60	1
19	61	2
19	63	1
19	64	2
19	65	3
19	67	2
19	68	1
19	70	3
19	71	3
19	72	1
19	73	2
19	74	1
19	75	2
19	76	1
19	77	1
19	78	3
19	79	1
19	80	1
19	82	1
19	84	3
19	85	1
19	86	3
19	88	3
19	89	1
19	93	2
19	95	1
19	96	1
19	98	1
20	21	3
20	22	1
20	23	3
20	24	5
20	26	3
20	27	3
20	28	3
20	29	2
20	30	2
20	31	5
20	32	1
20	36	3
20	37	1
20	38	2
20	39	1
20	41	1
20	44	1
20	45	2
20	47	3
20	48	1
20	50	1
20	53	1
20	55	3
20	56	1
20	57	4
20	58	4
20	59	1
20	60	3
20	61	3
20	62	2
20	65	5
20	66	1
20	67	1
20	69	3
20	70	1
20	71	3
20	72	2
20	73	5
20	76	1
20	77	1
20	78	1
20	80	1
20	81	2
20	82	1
20	83	4
20	84	1
20	86	1
20	87	2
20	88	1
20	89	2
20	90	1
20	93	1
20	94	2
20	97	1
20	98	2
21	22	2
21	23	2
21	25	2
21	26	4
21	27	3
21	28	5
21	30	3
21	31	1
21	32	2
21	35	1
21	36	1
21	39	4
21	40	5
21	43	1
21	45	5
21	47	2
21	48	1
21	49	5
21	51	2
21	52	1
21	54	2
21	55	1
21	56	6
21	57	1
21	58	2
21	59	2
21	60	2
21	61	4
21	62	3
21	63	2
21	65	1
21	66	1
21	67	3
21	69	2
21	70	1
21	71	11
21	72	3
21	73	5
21	74	1
21	75	1
21	76	2
21	78	1
21	80	2
21	82	1
21	83	1
21	86	3
21	88	2
21	89	2
21	91	1
21	93	3
21	94	2
21	97	3
21	98	8
22	23	1
22	24	2
22	25	1
22	27	4
22	28	2
22	30	2
22	32	1
22	33	1
22	34	1
22	35	2
22	36	12
22	38	2
22	39	4
22	41	3
22	42	2
22	44	7
22	45	2
22	46	1
22	47	3
22	48	1
22	49	1
22	50	1
22	51	1
22	52	5
22	53	2
22	54	3
22	55	3
22	56	4
22	57	2
22	58	3
22	59	1
22	60	7
22	61	5
22	62	1
22	63	1
22	64	1
22	66	2
22	67	1
22	69	5
22	70	1
22	71	1
22	72	7
22	73	3
22	74	2
22	75	6
22	76	1
22	77	2
22	78	3
22	79	7
22	80	2
22	81	3
22	83	4
22	84	1
22	85	1
22	86	1
22	87	1
22	88	3
22	89	2
22	90	4
22	92	2
22	93	1
22	94	1
22	95	5
22	96	2
22	97	2
22	98	2
23	25	3
23	26	2
23	27	2
23	28	1
23	32	2
23	33	1
23	34	1
23	35	2
23	36	1
23	37	1
23	38	2
23	39	4
23	42	3
23	43	3
23	45	5
23	47	3
23	48	1
23	50	2
23	52	2
23	53	1
23	55	3
23	56	1
23	57	4
23	58	3
23	59	1
23	60	1
23	61	6
23	62	3
23	63	2
23	64	1
23	66	1
23	67	1
23	68	1
23	69	1
23	70	1
23	71	2
23	72	3
23	73	5
23	74	3
23	77	4
23	78	1
23	79	1
23	80	3
23	81	2
23	82	2
23	83	2
23	85	1
23	89	7
23	90	3
23	91	2
23	92	3
23	93	1
23	94	3
23	95	1
23	98	2
24	28	2
24	29	2
24	31	2
24	34	1
24	36	1
24	39	2
24	45	1
24	46	1
24	47	1
24	53	2
24	55	3
24	57	1
24	60	1
24	61	1
24	62	1
24	65	3
24	69	1
24	72	1
24	73	2
24	76	2
24	78	2
24	81	2
24	86	2
24	87	3
24	88	1
24	91	1
24	94	1
24	95	1
24	98	2
25	26	2
25	27	1
25	28	2
25	29	2
25	30	5
25	31	2
25	33	3
25	34	1
25	35	2
25	36	1
25	40	2
25	41	1
25	42	1
25	43	1
25	44	2
25	46	2
25	49	3
25	51	1
25	52	9
25	53	3
25	54	2
25	55	3
25	57	1
25	58	1
25	59	4
25	61	2
25	64	4
25	66	3
25	67	6
25	68	6
25	69	2
25	71	5
25	72	5
25	73	2
25	74	3
25	75	1
25	76	3
25	77	3
25	78	5
25	79	3
25	81	5
25	82	3
25	83	1
25	84	2
25	85	2
25	86	5
25	87	2
25	88	2
25	90	5
25	92	2
25	93	2
25	94	2
25	95	3
25	96	3
25	97	2
25	98	1
26	28	10
26	29	1
26	32	7
26	39	1
26	40	1
26	41	1
26	45	3
26	47	3
26	49	1
26	52	2
26	56	9
26	58	7
26	60	1
26	62	5
26	65	1
26	66	2
26	69	2
26	70	1
26	71	16
26	73	3
26	75	1
26	76	1
26	77	2
26	80	1
26	81	1
26	83	1
26	84	2
26	88	3
26	89	6
26	91	1
26	93	4
26	94	3
26	97	3
26	98	6
27	28	2
27	29	1
27	30	1
27	31	1
27	32	1
27	34	2
27	36	1
27	38	3
27	39	3
27	41	1
27	42	2
27	43	2
27	44	1
27	45	3
27	47	1
27	48	1
27	51	2
27	52	4
27	53	1
27	56	3
27	58	5
27	59	2
27	61	5
27	62	2
27	63	1
27	64	1
27	66	2
27	67	3
27	69	1
27	70	1
27	71	1
27	72	2
27	73	1
27	74	2
27	75	1
27	77	2
27	78	2
27	79	2
27	81	2
27	83	2
27	85	1
27	86	1
27	89	1
27	90	1
27	91	1
27	93	1
27	94	4
27	97	2
27	98	3
28	29	1
28	32	8
28	36	2
28	37	1
28	38	2
28	39	3
28	42	2
28	44	1
28	45	6
28	46	2
28	47	3
28	48	2
28	52	3
28	53	2
28	55	1
28	56	7
28	57	1
28	58	5
28	59	1
28	60	2
28	61	4
28	62	4
28	64	2
28	65	1
28	66	5
28	67	3
28	69	2
28	70	2
28	71	9
28	72	1
28	73	6
28	74	3
28	75	2
28	77	5
28	78	3
28	80	3
28	84	1
28	85	2
28	86	7
28	87	1
28	88	5
28	89	3
28	90	1
28	91	4
28	93	2
28	94	3
28	95	1
28	96	3
28	97	2
28	98	4
29	30	2
29	34	1
29	36	2
29	38	1
29	42	2
29	47	1
29	48	1
29	51	1
29	52	2
29	54	1
29	56	1
29	57	3
29	58	1
29	60	1
29	62	2
29	65	1
29	67	1
29	68	1
29	71	2
29	72	1
29	73	3
29	74	1
29	75	1
29	77	2
29	79	1
29	81	1
29	85	1
29	86	1
29	87	2
29	88	1
29	90	1
29	93	1
29	94	2
29	95	1
29	98	2
30	31	2
30	35	1
30	36	5
30	39	3
30	40	4
30	42	1
30	43	1
30	44	2
30	47	5
30	49	5
30	50	3
30	52	3
30	53	1
30	54	4
30	56	3
30	57	2
30	60	2
30	61	1
30	63	1
30	64	1
30	65	3
30	68	1
30	70	1
30	71	4
30	72	4
30	73	4
30	74	1
30	75	2
30	76	3
30	78	2
30	81	3
30	82	1
30	83	1
30	85	1
30	86	4
30	88	2
30	89	1
30	90	2
30	94	2
30	95	1
30	96	2
30	97	3
31	32	2
31	37	2
31	39	2
31	40	1
31	43	1
31	44	3
31	45	2
31	47	1
31	49	3
31	51	2
31	52	4
31	53	1
31	55	2
31	56	3
31	59	2
31	60	3
31	61	2
31	62	2
31	65	11
31	66	1
31	67	3
31	69	3
31	70	3
31	71	2
31	72	2
31	73	1
31	76	1
31	77	1
31	78	1
31	80	1
31	81	3
31	82	5
31	83	3
31	84	2
31	86	6
31	87	2
31	88	2
31	89	1
31	90	2
31	91	1
31	93	1
31	94	1
31	95	2
31	96	2
31	97	2
31	98	1
32	35	1
32	36	2
32	37	1
32	38	1
32	39	3
32	42	1
32	43	1
32	44	2
32	45	3
32	47	2
32	48	3
32	52	1
32	56	2
32	58	3
32	60	2
32	61	1
32	62	1
32	64	1
32	65	2
32	66	2
32	67	1
32	70	2
32	71	4
32	73	2
32	74	1
32	76	1
32	77	3
32	78	1
32	80	2
32	83	2
32	86	2
32	88	2
32	89	5
32	91	1
32	94	3
32	95	1
32	96	2
32	97	2
32	98	1
33	34	1
33	41	3
33	42	1
33	43	1
33	44	1
33	52	4
33	53	1
33	55	1
33	56	1
33	57	1
33	63	1
33	64	1
33	65	1
33	66	1
33	67	4
33	68	4
33	71	1
33	72	1
33	76	2
33	78	5
33	79	5
33	81	2
33	87	4
33	90	2
33	92	2
33	93	1
33	95	2
33	96	1
33	97	1
34	35	1
34	36	2
34	37	1
34	38	2
34	39	1
34	41	1
34	42	1
34	43	2
34	44	1
34	45	1
34	46	4
34	47	1
34	50	1
34	51	1
34	52	2
34	53	2
34	55	2
34	57	1
34	63	3
34	64	2
34	66	1
34	67	4
34	68	3
34	71	4
34	73	1
34	75	1
34	76	2
34	78	2
34	79	6
34	81	2
34	82	1
34	86	1
34	87	1
34	89	3
34	90	3
34	91	1
34	92	2
34	95	2
34	96	1
34	97	1
34	98	1
35	36	6
35	37	1
35	39	1
35	44	1
35	46	3
35	47	1
35	50	1
35	52	2
35	55	2
35	57	1
35	61	2
35	62	3
35	63	2
35	64	1
35	67	2
35	68	1
35	72	2
35	73	1
35	74	1
35	77	1
35	78	2
35	79	2
35	81	2
35	82	2
35	83	1
35	84	1
35	86	1
35	88	2
35	89	1
35	90	1
35	94	2
35	95	2
35	96	3
36	37	1
36	38	1
36	39	5
36	41	2
36	44	6
36	46	1
36	47	5
36	50	4
36	52	5
36	53	5
36	54	1
36	56	6
36	57	3
36	58	1
36	59	1
36	60	6
36	61	4
36	62	4
36	63	3
36	64	1
36	65	1
36	66	1
36	67	1
36	68	3
36	69	2
36	71	1
36	72	11
36	73	4
36	74	1
36	75	4
36	76	1
36	77	2
36	78	2
36	79	11
36	80	1
36	81	1
36	83	4
36	86	1
36	87	1
36	88	4
36	89	5
36	90	4
36	91	1
36	92	1
36	94	3
36	95	7
36	96	7
36	97	3
36	98	3
37	38	1
37	43	1
37	44	4
37	46	1
37	52	4
37	53	1
37	59	1
37	60	1
37	63	2
37	64	3
37	65	1
37	67	1
37	69	1
37	72	2
37	73	1
37	74	1
37	75	1
37	78	1
37	79	1
37	83	6
37	86	1
37	87	1
37	90	2
37	92	1
37	95	1
37	96	1
38	39	1
38	42	1
38	43	1
38	45	2
38	47	1
38	57	1
38	58	2
38	59	1
38	60	1
38	61	1
38	63	2
38	64	1
38	65	1
38	66	1
38	67	2
38	69	1
38	73	1
38	77	1
38	79	2
38	83	2
38	86	1
38	89	2
38	93	3
38	94	1
38	97	2
38	98	1
39	41	2
39	42	3
39	44	2
39	45	5
39	46	1
39	47	5
39	50	3
39	51	1
39	53	1
39	54	1
39	55	2
39	56	2
39	58	1
39	59	3
39	60	2
39	61	6
39	62	1
39	63	1
39	64	1
39	67	4
39	68	2
39	70	1
39	71	1
39	72	3
39	73	2
39	74	3
39	77	3
39	78	5
39	79	2
39	80	3
39	81	2
39	83	4
39	86	2
39	88	4
39	89	6
39	90	2
39	91	1
39	92	3
39	93	2
39	94	3
39	96	1
39	97	2
39	98	3
40	46	1
40	49	7
40	52	3
40	54	4
40	55	1
40	56	6
40	62	1
40	69	3
40	71	11
40	72	3
40	73	3
40	76	2
40	78	1
40	80	1
40	86	5
40	89	2
40	90	1
40	93	2
40	97	2
40	98	2
41	42	1
41	44	3
41	46	1
41	52	3
41	53	2
41	54	2
41	55	1
41	56	3
41	58	4
41	59	2
41	60	1
41	61	1
41	63	1
41	64	4
41	65	2
41	67	2
41	68	2
41	71	2
41	72	1
41	73	1
41	74	1
41	76	1
41	78	5
41	79	6
41	80	1
41	81	2
41	84	2
41	86	1
41	87	2
41	88	2
41	89	2
41	91	1
41	92	4
41	93	1
41	95	2
41	96	1
41	97	1
42	43	1
42	52	1
42	53	1
42	55	2
42	56	1
42	57	3
42	58	2
42	59	1
42	60	1
42	61	3
42	62	1
42	65	1
42	66	1
42	70	1
42	71	1
42	72	1
42	73	2
42	74	7
42	76	1
42	77	3
42	79	2
42	80	4
42	81	3
42	85	3
42	86	1
42	88	1
42	89	8
42	90	2
42	91	1
42	93	1
42	94	2
42	97	1
42	98	1
43	44	1
43	45	2
43	50	1
43	51	2
43	52	3
43	55	4
43	56	1
43	61	3
43	62	1
43	63	3
43	66	2
43	67	3
43	68	2
43	71	2
43	72	3
43	73	1
43	76	2
43	77	1
43	78	3
43	79	2
43	80	1
43	81	1
43	82	3
43	86	1
43	89	1
43	90	2
43	91	1
43	94	1
44	49	1
44	50	1
44	52	5
44	53	1
44	54	3
44	55	3
44	56	1
44	57	1
44	58	4
44	59	1
44	60	2
44	61	1
44	62	1
44	63	1
44	64	2
44	69	5
44	71	1
44	72	4
44	73	2
44	75	3
44	77	1
44	78	5
44	79	3
44	81	2
44	82	1
44	83	7
44	84	1
44	86	4
44	87	2
44	88	1
44	89	2
44	90	2
44	91	2
44	92	2
44	94	2
44	95	2
44	96	4
44	97	2
45	46	1
45	47	1
45	48	1
45	51	6
45	52	2
45	53	2
45	55	2
45	56	2
45	57	1
45	58	3
45	59	3
45	60	4
45	61	4
45	63	1
45	64	1
45	66	6
45	67	4
45	68	1
45	69	1
45	70	1
45	71	7
45	73	1
45	74	2
45	76	3
45	77	2
45	78	3
45	79	2
45	80	2
45	82	1
45	85	2
45	86	2
45	89	2
45	90	2
45	94	1
45	97	2
45	98	3
46	50	1
46	52	2
46	53	2
46	54	1
46	55	1
46	57	1
46	59	1
46	60	1
46	61	1
46	63	2
46	64	2
46	65	1
46	66	1
46	67	8
46	68	5
46	71	5
46	72	1
46	73	1
46	74	1
46	75	1
46	76	2
46	78	4
46	79	4
46	80	1
46	81	1
46	82	2
46	84	2
46	86	5
46	89	2
46	90	1
46	91	1
46	92	1
46	95	1
46	96	2
46	97	1
46	98	1
47	48	2
47	50	3
47	51	1
47	52	1
47	56	2
47	57	1
47	58	3
47	59	1
47	60	3
47	61	3
47	62	4
47	63	2
47	65	4
47	69	2
47	70	1
47	71	2
47	72	3
47	73	3
47	74	1
47	76	1
47	77	1
47	78	1
47	79	1
47	82	1
47	83	2
47	84	1
47	88	2
47	89	3
47	90	2
47	91	2
47	92	1
47	93	1
47	94	2
47	95	2
47	96	1
47	97	1
47	98	3
48	49	1
48	52	1
48	55	1
48	56	1
48	57	1
48	58	4
48	60	1
48	61	2
48	62	1
48	63	1
48	64	1
48	65	2
48	66	1
48	67	2
48	69	2
48	71	2
48	72	1
48	73	1
48	76	1
48	77	2
48	78	1
48	85	1
48	88	1
48	89	1
48	94	1
48	95	1
48	98	1
49	52	1
49	53	2
49	54	4
49	55	1
49	56	4
49	58	1
49	59	1
49	62	1
49	63	1
49	65	1
49	69	3
49	71	11
49	72	2
49	73	3
49	76	3
49	81	1
49	82	1
49	83	1
49	84	3
49	86	6
49	87	1
49	89	1
49	90	2
49	96	1
49	97	2
49	98	1
50	55	1
50	57	1
50	58	1
50	60	1
50	61	3
50	63	2
50	64	1
50	68	2
50	72	2
50	73	2
50	77	1
50	78	1
50	79	2
50	81	1
